id,case_number,primary_type,location_description,arrest,area,ward,community_area,fbi_code,year,vict_age,vict_sex,victim_race,date_occ,time_occ,date_rptd,district,suspect_age,suspect_sex,suspect_race,case_status,crime_category,zip_code,priority_level,repeat_offense_flag
10174664,CPD623943,Assault,Alley,FALSE,West Side,W50,Austin,13B,2009,42,M,Unknown,9999-12-31T00:00:00.000Z,1114,9999-12-31T00:00:00.000Z,D04,37,X,Unknown,Under Investigation,Violent,60649,Medium,FALSE
10174696,CPD796664,Disorderly Conduct,Street,FALSE,North Side,W35,Austin,90C,2004,38,F,Unknown,9999-12-31T00:00:00.000Z,1156,9999-12-31T00:00:00.000Z,D16,39,M,Unknown,Under Investigation,Other,60625,Low,FALSE
10174874,CPD486679,Arson,Residence,FALSE,North Side,W29,Lakeview,200,2007,48,F,Black,9999-12-31T00:00:00.000Z,554,9999-12-31T00:00:00.000Z,D18,-1,M,White,Closed,Property,60649,High,FALSE
10174955,CPD022853,Assault,Parking Lot,TRUE,South Side,W8,Unknown,13B,2018,61,X,Black,9999-12-31T00:00:00.000Z,1252,9999-12-31T00:00:00.000Z,D06,29,F,White,Open,Violent,60608,Medium,FALSE
10175054,CPD577212,Auto Theft,School,TRUE,West Side,W22,Lakeview,240,2011,71,M,White,9999-12-31T00:00:00.000Z,1126,9999-12-31T00:00:00.000Z,D24,59,X,Hispanic,Open,Property,60619,Medium,FALSE
10175198,CPD957378,Theft,Street,FALSE,West Side,W42,Humboldt Park,23H,2005,56,M,Black,9999-12-31T00:00:00.000Z,2,9999-12-31T00:00:00.000Z,D09,55,F,Unknown,Closed,Property,60629,Medium,FALSE
10175249,CPD267620,Criminal Damage,School,FALSE,North Side,W37,Humboldt Park,290,2014,60,M,Hispanic,9999-12-31T00:00:00.000Z,1611,9999-12-31T00:00:00.000Z,D12,74,X,White,Closed,Property,0,Medium,FALSE
10175826,CPD012229,Trespassing,Alley,TRUE,North Side,W29,Loop,90J,2022,78,X,White,9999-12-31T00:00:00.000Z,2336,9999-12-31T00:00:00.000Z,D25,37,Unknown,Black,Pending,Other,60625,Low,FALSE
10176223,CPD309918,Theft,Alley,FALSE,Far South Side,W25,Humboldt Park,23H,2019,62,Unknown,Hispanic,9999-12-31T00:00:00.000Z,28,9999-12-31T00:00:00.000Z,D03,76,Unknown,Unknown,Open,Property,60629,Medium,FALSE
10176535,CPD710896,Theft,Retail Store,FALSE,South Side,W25,Lakeview,23H,2021,75,F,Hispanic,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D14,75,M,Hispanic,Under Investigation,Property,60619,Medium,FALSE
10176572,CPD707181,Auto Theft,Unknown,FALSE,North Side,W6,Lakeview,240,2017,23,M,Unknown,9999-12-31T00:00:00.000Z,1834,9999-12-31T00:00:00.000Z,D06,48,Unknown,Black,Under Investigation,Property,60608,Normal,FALSE
10176591,CPD004824,Assault,Residence,FALSE,South Side,W3,Austin,13B,2015,39,X,Hispanic,9999-12-31T00:00:00.000Z,405,9999-12-31T00:00:00.000Z,D22,66,Unknown,Hispanic,Closed,Violent,60629,Medium,FALSE
10176623,CPD464617,Assault,Retail Store,FALSE,North Side,W50,Humboldt Park,13B,2006,38,M,White,9999-12-31T00:00:00.000Z,15,9999-12-31T00:00:00.000Z,D04,26,F,Unknown,Open,Violent,60622,Medium,FALSE
10176728,CPD822324,Robbery,Street,TRUE,South Side,Unknown,Austin,120,2024,74,F,Hispanic,9999-12-31T00:00:00.000Z,527,9999-12-31T00:00:00.000Z,D18,35,M,Hispanic,Open,Violent,60637,High,FALSE
10176958,CPD695210,Theft,Park,FALSE,Downtown,W24,Lakeview,23H,2014,56,M,Black,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D22,70,F,Asian,Open,Property,60612,Medium,FALSE
10177236,CPD755235,Arson,Bar,FALSE,West Side,W44,Humboldt Park,200,2019,46,Unknown,Hispanic,9999-12-31T00:00:00.000Z,806,9999-12-31T00:00:00.000Z,D20,62,X,Black,Open,Property,60622,High,FALSE
10177324,CPD452711,Robbery,Apartment,FALSE,Downtown,W21,Englewood,120,2006,-1,Unknown,Asian,9999-12-31T00:00:00.000Z,1211,9999-12-31T00:00:00.000Z,D24,31,Unknown,Unknown,Under Investigation,Violent,60612,High,FALSE
10177453,CPD044900,Drug Offense,Unknown,FALSE,West Side,W33,Englewood,35A,2014,73,F,Unknown,9999-12-31T00:00:00.000Z,1702,9999-12-31T00:00:00.000Z,D23,71,X,White,Under Investigation,Other,60612,Low,FALSE
10177475,CPD650916,Trespassing,Residence,FALSE,Downtown,W1,Unknown,90J,2024,46,Unknown,Black,9999-12-31T00:00:00.000Z,834,9999-12-31T00:00:00.000Z,D03,72,F,White,Under Investigation,Other,60629,Low,FALSE
10177483,CPD701799,Battery,Park,TRUE,South Side,W10,Loop,13A,2023,32,M,Hispanic,9999-12-31T00:00:00.000Z,1448,9999-12-31T00:00:00.000Z,D05,54,F,Black,Under Investigation,Violent,60629,High,TRUE
10177522,CPD187746,Robbery,Retail Store,TRUE,Downtown,W15,Lakeview,120,2008,25,M,Unknown,9999-12-31T00:00:00.000Z,2008,9999-12-31T00:00:00.000Z,D20,45,Unknown,White,Under Investigation,Violent,60622,High,FALSE
10177542,CPD486365,Battery,Residence,FALSE,North Side,W10,Lakeview,13A,2018,-1,F,Hispanic,9999-12-31T00:00:00.000Z,1145,9999-12-31T00:00:00.000Z,D04,49,M,White,Open,Violent,60622,High,TRUE
10177557,CPD998903,Auto Theft,Public Transit,FALSE,West Side,W13,Englewood,240,2016,77,X,Black,9999-12-31T00:00:00.000Z,846,9999-12-31T00:00:00.000Z,D08,28,M,Hispanic,Closed,Property,60601,Medium,FALSE
10177697,CPD903049,Assault,Park,TRUE,Far South Side,Unknown,Loop,13B,2022,64,X,Unknown,9999-12-31T00:00:00.000Z,546,9999-12-31T00:00:00.000Z,D17,19,F,Black,Open,Violent,60637,Medium,FALSE
10177724,CPD566158,Theft,Public Transit,TRUE,West Side,W10,Englewood,23H,2015,80,X,White,9999-12-31T00:00:00.000Z,2348,9999-12-31T00:00:00.000Z,D20,-1,F,White,Under Investigation,Property,60637,Medium,FALSE
10177726,CPD001128,Theft,Residence,TRUE,South Side,W44,Austin,23H,2012,38,Unknown,Hispanic,9999-12-31T00:00:00.000Z,1040,9999-12-31T00:00:00.000Z,D07,71,M,White,Under Investigation,Property,60608,Medium,FALSE
10177794,CPD769239,Criminal Damage,Retail Store,TRUE,West Side,W29,Humboldt Park,290,2018,75,X,Hispanic,9999-12-31T00:00:00.000Z,645,9999-12-31T00:00:00.000Z,D25,64,X,Hispanic,Under Investigation,Property,60625,Medium,FALSE
10177857,CPD428111,Assault,Apartment,FALSE,West Side,W8,Englewood,13B,2014,80,X,Black,9999-12-31T00:00:00.000Z,1850,9999-12-31T00:00:00.000Z,D20,53,X,White,Closed,Violent,60615,Medium,FALSE
10178041,CPD364828,Fraud,Alley,FALSE,North Side,W23,Austin,26A,2009,68,X,Hispanic,9999-12-31T00:00:00.000Z,1952,9999-12-31T00:00:00.000Z,D01,80,Unknown,White,Closed,Property,60629,Medium,FALSE
10178107,CPD960750,Burglary,Parking Lot,FALSE,South Side,W28,Englewood,220,2009,60,Unknown,Black,9999-12-31T00:00:00.000Z,359,9999-12-31T00:00:00.000Z,D24,36,F,Hispanic,Under Investigation,Property,60649,Medium,FALSE
10178392,CPD249147,Auto Theft,Alley,FALSE,West Side,Unknown,Loop,240,2010,27,X,Unknown,9999-12-31T00:00:00.000Z,311,9999-12-31T00:00:00.000Z,D06,44,M,White,Pending,Property,60649,Medium,TRUE
10178503,CPD219604,Criminal Damage,Alley,FALSE,Downtown,W16,Austin,290,2006,-1,M,White,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D05,-1,F,Unknown,Open,Property,60622,Medium,FALSE
10178611,CPD394783,Burglary,Parking Lot,TRUE,Far South Side,W35,Lakeview,220,2021,24,Unknown,Hispanic,9999-12-31T00:00:00.000Z,142,9999-12-31T00:00:00.000Z,D03,24,F,White,Open,Property,60601,Medium,FALSE
10178682,CPD136442,Criminal Damage,Unknown,FALSE,West Side,W18,Unknown,290,2008,47,X,Hispanic,9999-12-31T00:00:00.000Z,57,9999-12-31T00:00:00.000Z,D16,43,F,Unknown,Closed,Property,60637,Medium,FALSE
10178706,CPD026113,Theft,Bar,TRUE,Far South Side,W45,Humboldt Park,23H,2014,44,X,White,9999-12-31T00:00:00.000Z,1706,9999-12-31T00:00:00.000Z,D06,44,M,Black,Open,Property,60629,Medium,FALSE
10178989,CPD556679,Battery,Public Transit,TRUE,South Side,W2,Loop,13A,2015,66,F,White,9999-12-31T00:00:00.000Z,1135,9999-12-31T00:00:00.000Z,D21,72,X,Unknown,Open,Violent,60615,High,FALSE
10179156,CPD915983,Theft,School,FALSE,South Side,W39,Loop,23H,2014,-1,F,Unknown,9999-12-31T00:00:00.000Z,1954,9999-12-31T00:00:00.000Z,D05,-1,M,Hispanic,Open,Property,60622,Medium,FALSE
10179227,CPD669404,Robbery,Alley,TRUE,Downtown,W26,Englewood,120,2012,74,M,Black,9999-12-31T00:00:00.000Z,1732,9999-12-31T00:00:00.000Z,D10,67,F,White,Under Investigation,Violent,60637,High,FALSE
10179372,CPD206177,Drug Offense,Unknown,FALSE,Downtown,W3,Loop,35A,2013,75,F,White,9999-12-31T00:00:00.000Z,2255,9999-12-31T00:00:00.000Z,D02,60,F,Hispanic,Pending,Other,60622,Low,FALSE
10179485,CPD118970,Criminal Damage,Parking Lot,FALSE,North Side,W27,Lakeview,290,2018,55,F,Unknown,9999-12-31T00:00:00.000Z,2224,9999-12-31T00:00:00.000Z,D20,69,M,White,Pending,Property,60625,Medium,FALSE
10179500,CPD860650,Homicide,Park,FALSE,North Side,W28,Loop,09A,2005,51,F,White,9999-12-31T00:00:00.000Z,928,9999-12-31T00:00:00.000Z,D04,-1,F,White,Under Investigation,Violent,60615,High,FALSE
10179657,CPD515433,Criminal Damage,Public Transit,FALSE,North Side,W39,Austin,290,2015,32,Unknown,Hispanic,9999-12-31T00:00:00.000Z,1638,9999-12-31T00:00:00.000Z,D10,68,X,White,Closed,Property,60612,Medium,FALSE
10179744,CPD225127,Theft,Alley,FALSE,North Side,W30,Humboldt Park,23H,2006,35,M,Unknown,9999-12-31T00:00:00.000Z,1431,9999-12-31T00:00:00.000Z,D24,26,X,Hispanic,Open,Property,60619,Medium,FALSE
10179919,CPD876082,Robbery,Unknown,FALSE,North Side,W5,Loop,120,2016,68,Unknown,White,9999-12-31T00:00:00.000Z,747,9999-12-31T00:00:00.000Z,D12,55,Unknown,Black,Open,Violent,0,High,FALSE
10179973,CPD421036,Theft,Residence,FALSE,Downtown,W24,Loop,23H,2003,64,F,Unknown,9999-12-31T00:00:00.000Z,2122,9999-12-31T00:00:00.000Z,D03,31,M,White,Open,Property,60619,Medium,FALSE
10179974,CPD139834,Theft,School,FALSE,West Side,W31,Humboldt Park,23H,2014,25,Unknown,Black,9999-12-31T00:00:00.000Z,910,9999-12-31T00:00:00.000Z,D01,18,Unknown,Unknown,Closed,Property,60615,Medium,FALSE
10180204,CPD250952,Robbery,Residence,FALSE,South Side,W1,Unknown,120,2016,60,X,Unknown,9999-12-31T00:00:00.000Z,1201,9999-12-31T00:00:00.000Z,D04,27,F,Black,Under Investigation,Violent,0,High,FALSE
10180304,CPD212753,Weapons Violation,Street,FALSE,West Side,W20,Humboldt Park,520,2018,63,F,Hispanic,9999-12-31T00:00:00.000Z,1756,9999-12-31T00:00:00.000Z,D08,-1,Unknown,Black,Under Investigation,Other,60637,Medium,FALSE
10180400,CPD134955,Battery,Residence,FALSE,Far South Side,W8,Loop,13A,2017,62,M,Hispanic,9999-12-31T00:00:00.000Z,1719,9999-12-31T00:00:00.000Z,D05,-1,F,Unknown,Open,Violent,60619,High,FALSE
10180566,CPD638690,Battery,Retail Store,FALSE,South Side,W40,Austin,13A,2010,41,Unknown,Black,9999-12-31T00:00:00.000Z,923,9999-12-31T00:00:00.000Z,D18,18,M,Unknown,Closed,Violent,60622,High,FALSE
10180604,CPD233710,Theft,Apartment,FALSE,South Side,W12,Humboldt Park,23H,2007,-1,X,Hispanic,9999-12-31T00:00:00.000Z,1759,9999-12-31T00:00:00.000Z,D15,36,X,White,Open,Property,60637,Medium,FALSE
10180874,CPD651118,Auto Theft,Unknown,FALSE,North Side,W30,Lakeview,240,2001,66,F,Black,9999-12-31T00:00:00.000Z,258,9999-12-31T00:00:00.000Z,D02,23,F,White,Open,Property,60608,Medium,TRUE
10180928,CPD083030,Weapons Violation,Parking Lot,TRUE,West Side,W48,Loop,520,2013,41,X,White,9999-12-31T00:00:00.000Z,1747,9999-12-31T00:00:00.000Z,D08,-1,Unknown,Black,Under Investigation,Other,60649,Medium,FALSE
10180945,CPD726097,Theft,School,FALSE,West Side,W24,Englewood,23H,2002,40,F,Hispanic,9999-12-31T00:00:00.000Z,7,9999-12-31T00:00:00.000Z,D24,29,F,White,Closed,Property,60637,Medium,FALSE
10180997,CPD813565,Battery,Bar,FALSE,Far South Side,W37,Englewood,13A,2015,73,X,Black,9999-12-31T00:00:00.000Z,1507,9999-12-31T00:00:00.000Z,D13,-1,F,Unknown,Open,Violent,60625,High,FALSE
10181011,CPD508964,Theft,Alley,FALSE,West Side,Unknown,Englewood,23H,2016,57,X,White,9999-12-31T00:00:00.000Z,212,9999-12-31T00:00:00.000Z,D22,61,X,White,Closed,Property,60619,Medium,FALSE
10181021,CPD450663,Battery,Apartment,TRUE,Downtown,W48,Lakeview,13A,2007,24,F,White,9999-12-31T00:00:00.000Z,1914,9999-12-31T00:00:00.000Z,D06,52,X,Asian,Open,Violent,60622,High,FALSE
10181105,CPD113095,Burglary,School,TRUE,Downtown,W4,Lakeview,220,2024,28,M,Black,9999-12-31T00:00:00.000Z,2011,9999-12-31T00:00:00.000Z,D12,-1,Unknown,Asian,Under Investigation,Property,60637,Medium,FALSE
10181390,CPD908399,Theft,Parking Lot,FALSE,South Side,W11,Loop,23H,2005,37,F,Black,9999-12-31T00:00:00.000Z,952,9999-12-31T00:00:00.000Z,D09,68,Unknown,Unknown,Open,Property,60629,Medium,FALSE
10181445,CPD628588,Burglary,Street,FALSE,Downtown,W3,Austin,220,2009,46,M,White,9999-12-31T00:00:00.000Z,1131,9999-12-31T00:00:00.000Z,D10,37,M,White,Open,Property,60649,Medium,FALSE
10181581,CPD195883,Fraud,Residence,FALSE,North Side,W46,Englewood,26A,2022,60,M,Hispanic,9999-12-31T00:00:00.000Z,1100,9999-12-31T00:00:00.000Z,D12,73,F,Other,Under Investigation,Property,60612,Medium,FALSE
10181821,CPD216842,Auto Theft,Public Transit,TRUE,Far South Side,Unknown,Lakeview,240,2023,49,F,Hispanic,9999-12-31T00:00:00.000Z,2037,9999-12-31T00:00:00.000Z,D07,73,X,White,Under Investigation,Property,60612,Medium,FALSE
10181863,CPD672597,Trespassing,Park,TRUE,North Side,W44,Austin,90J,2003,23,X,Unknown,9999-12-31T00:00:00.000Z,1250,9999-12-31T00:00:00.000Z,D14,26,M,White,Open,Other,60637,Low,FALSE
10181864,CPD682940,Sex Offense,School,TRUE,Downtown,W27,Unknown,11A,2013,-1,X,Hispanic,9999-12-31T00:00:00.000Z,612,9999-12-31T00:00:00.000Z,D06,74,X,White,Pending,Violent,60615,High,FALSE
10181879,CPD249175,Fraud,Park,TRUE,North Side,Unknown,Englewood,26A,2004,68,Unknown,Unknown,9999-12-31T00:00:00.000Z,640,9999-12-31T00:00:00.000Z,D06,-1,M,Hispanic,Open,Property,60612,Medium,FALSE
10181889,CPD633283,Robbery,Apartment,FALSE,Downtown,W43,Loop,120,2012,65,F,White,9999-12-31T00:00:00.000Z,1635,9999-12-31T00:00:00.000Z,D20,66,X,Black,Open,Violent,60637,High,FALSE
10181901,CPD327241,Battery,Unknown,FALSE,South Side,W4,Austin,13A,2013,61,X,White,9999-12-31T00:00:00.000Z,2159,9999-12-31T00:00:00.000Z,D24,64,M,Black,Open,Violent,60637,High,FALSE
10182023,CPD403021,Trespassing,Unknown,FALSE,Far South Side,W11,Austin,90J,2001,55,X,Hispanic,9999-12-31T00:00:00.000Z,2257,9999-12-31T00:00:00.000Z,D20,32,M,White,Open,Other,60619,Low,FALSE
10182040,CPD854150,Fraud,Park,FALSE,Downtown,W50,Englewood,26A,2018,34,F,Unknown,9999-12-31T00:00:00.000Z,1459,9999-12-31T00:00:00.000Z,D09,73,F,White,Open,Property,60622,Medium,TRUE
10182042,CPD800071,Robbery,Park,FALSE,Downtown,W44,Lakeview,120,2001,41,F,White,9999-12-31T00:00:00.000Z,1545,9999-12-31T00:00:00.000Z,D18,45,F,Hispanic,Open,Violent,60608,High,FALSE
10182065,CPD746020,Assault,Public Transit,TRUE,North Side,Unknown,Humboldt Park,13B,2007,62,X,Unknown,9999-12-31T00:00:00.000Z,2359,9999-12-31T00:00:00.000Z,D20,-1,Unknown,Black,Closed,Violent,60615,Medium,FALSE
10182223,CPD501078,Theft,Public Transit,FALSE,Downtown,W19,Englewood,23H,2019,71,F,Hispanic,9999-12-31T00:00:00.000Z,1711,9999-12-31T00:00:00.000Z,D17,50,X,Black,Under Investigation,Property,0,Medium,FALSE
10182477,CPD892615,Drug Offense,Park,FALSE,South Side,W16,Austin,35A,2010,39,X,White,9999-12-31T00:00:00.000Z,927,9999-12-31T00:00:00.000Z,D05,72,X,Black,Closed,Other,0,Low,TRUE
10182599,CPD785120,Assault,Park,TRUE,South Side,W4,Austin,13B,2014,34,X,Asian,9999-12-31T00:00:00.000Z,1538,9999-12-31T00:00:00.000Z,D23,47,X,Hispanic,Open,Violent,60619,Medium,FALSE
10182623,CPD769652,Fraud,Public Transit,TRUE,Far South Side,W43,Lakeview,26A,2022,18,F,White,9999-12-31T00:00:00.000Z,717,9999-12-31T00:00:00.000Z,D04,30,Unknown,Hispanic,Pending,Property,60615,Medium,FALSE
10182784,CPD828455,Battery,Street,FALSE,Downtown,Unknown,Austin,13A,2013,30,F,Hispanic,9999-12-31T00:00:00.000Z,1225,9999-12-31T00:00:00.000Z,D02,30,X,Unknown,Open,Violent,0,High,FALSE
10182837,CPD759719,Auto Theft,Bar,FALSE,West Side,W13,Austin,240,2010,77,X,Unknown,9999-12-31T00:00:00.000Z,1552,9999-12-31T00:00:00.000Z,D05,34,X,Black,Pending,Property,60625,Medium,FALSE
10182882,CPD837240,Auto Theft,School,FALSE,West Side,W48,Loop,240,2003,62,F,Black,9999-12-31T00:00:00.000Z,407,9999-12-31T00:00:00.000Z,D23,69,F,Black,Closed,Property,60637,Medium,FALSE
10182896,CPD768072,Battery,Street,TRUE,West Side,Unknown,Lakeview,13A,2024,67,F,Unknown,9999-12-31T00:00:00.000Z,808,9999-12-31T00:00:00.000Z,D17,49,M,White,Pending,Violent,60637,High,TRUE
10182976,CPD415104,Theft,Unknown,FALSE,North Side,W43,Austin,23H,2019,23,X,White,9999-12-31T00:00:00.000Z,543,9999-12-31T00:00:00.000Z,D19,-1,M,Black,Closed,Property,60608,Medium,TRUE
10183042,CPD931922,Disorderly Conduct,Bar,FALSE,South Side,W23,Lakeview,90C,2009,37,M,Black,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D06,-1,M,White,Under Investigation,Other,60601,Low,FALSE
10183104,CPD978853,Theft,Unknown,FALSE,North Side,W22,Englewood,23H,2011,79,M,White,9999-12-31T00:00:00.000Z,536,9999-12-31T00:00:00.000Z,D03,74,M,Black,Pending,Property,60608,Medium,FALSE
10183124,CPD497269,Burglary,Parking Lot,FALSE,West Side,W41,Humboldt Park,220,2018,31,M,White,9999-12-31T00:00:00.000Z,1310,9999-12-31T00:00:00.000Z,D11,-1,X,Unknown,Closed,Property,60619,Medium,FALSE
10183456,CPD076441,Disorderly Conduct,Street,TRUE,Downtown,W25,Loop,90C,2017,25,F,Black,9999-12-31T00:00:00.000Z,502,9999-12-31T00:00:00.000Z,D01,-1,X,White,Under Investigation,Other,60601,Low,FALSE
10183505,CPD260252,Disorderly Conduct,Retail Store,FALSE,Downtown,W12,Humboldt Park,90C,2013,62,X,Asian,9999-12-31T00:00:00.000Z,1907,9999-12-31T00:00:00.000Z,D21,40,X,Unknown,Closed,Other,60649,Low,TRUE
10183506,CPD549925,Criminal Damage,Apartment,FALSE,South Side,W10,Englewood,290,2008,21,Unknown,White,9999-12-31T00:00:00.000Z,1019,9999-12-31T00:00:00.000Z,D05,23,Unknown,White,Open,Property,60637,Medium,FALSE
10183597,CPD054815,Drug Offense,Street,FALSE,West Side,W25,Austin,35A,2012,58,X,White,9999-12-31T00:00:00.000Z,1446,9999-12-31T00:00:00.000Z,D23,-1,M,White,Under Investigation,Other,60637,Low,FALSE
10183723,CPD316706,Robbery,Residence,FALSE,West Side,W47,Unknown,120,2008,18,Unknown,Asian,9999-12-31T00:00:00.000Z,34,9999-12-31T00:00:00.000Z,D04,45,M,Asian,Open,Violent,60619,High,FALSE
10183758,CPD790192,Battery,Apartment,FALSE,South Side,W9,Unknown,13A,2008,37,X,White,9999-12-31T00:00:00.000Z,1818,9999-12-31T00:00:00.000Z,D11,-1,F,Hispanic,Open,Violent,60649,High,FALSE
10183774,CPD179431,Disorderly Conduct,Bar,FALSE,South Side,W12,Lakeview,90C,2011,60,X,Hispanic,9999-12-31T00:00:00.000Z,1520,9999-12-31T00:00:00.000Z,D10,42,X,Hispanic,Closed,Other,60612,Low,FALSE
10183875,CPD594082,Burglary,Retail Store,FALSE,West Side,W1,Humboldt Park,220,2020,-1,F,Black,9999-12-31T00:00:00.000Z,1113,9999-12-31T00:00:00.000Z,D12,-1,M,Unknown,Open,Property,60608,Medium,FALSE
10183907,CPD692825,Theft,Street,FALSE,Far South Side,W38,Austin,23H,2005,70,X,Black,9999-12-31T00:00:00.000Z,46,9999-12-31T00:00:00.000Z,D07,-1,F,Hispanic,Open,Property,60619,Medium,FALSE
10184134,CPD651386,Theft,Apartment,TRUE,Far South Side,W34,Austin,23H,2015,38,Unknown,Black,9999-12-31T00:00:00.000Z,1510,9999-12-31T00:00:00.000Z,D11,80,F,Hispanic,Under Investigation,Property,60615,Medium,FALSE
10184231,CPD933103,Burglary,Park,TRUE,West Side,W10,Englewood,220,2007,-1,M,Unknown,9999-12-31T00:00:00.000Z,1211,9999-12-31T00:00:00.000Z,D06,48,F,White,Under Investigation,Property,60612,Medium,FALSE
10184241,CPD939323,Assault,Residence,TRUE,North Side,W38,Loop,13B,2001,-1,X,Black,9999-12-31T00:00:00.000Z,936,9999-12-31T00:00:00.000Z,D13,72,X,White,Closed,Violent,60629,Medium,FALSE
10184246,CPD925775,Sex Offense,School,TRUE,South Side,W43,Lakeview,11A,2024,43,M,Hispanic,9999-12-31T00:00:00.000Z,159,9999-12-31T00:00:00.000Z,D07,42,F,Unknown,Closed,Uncategorized,60649,High,TRUE
10184355,CPD119931,Theft,Parking Lot,FALSE,West Side,Unknown,Loop,23H,2011,42,X,White,9999-12-31T00:00:00.000Z,137,9999-12-31T00:00:00.000Z,D05,51,X,Unknown,Open,Property,60622,Medium,FALSE
10184373,CPD692177,Sex Offense,Apartment,FALSE,West Side,W16,Unknown,11A,2019,21,F,Black,9999-12-31T00:00:00.000Z,1319,9999-12-31T00:00:00.000Z,D10,54,X,Black,Open,Violent,60649,High,FALSE
10184382,CPD187608,Trespassing,Bar,TRUE,Far South Side,W26,Humboldt Park,90J,2010,27,M,Black,9999-12-31T00:00:00.000Z,0:00,9999-12-31T00:00:00.000Z,D04,25,M,White,Open,Other,60622,Low,FALSE
10184482,CPD796099,Fraud,School,FALSE,South Side,W45,Austin,26A,2023,58,Unknown,Hispanic,9999-12-31T00:00:00.000Z,2313,9999-12-31T00:00:00.000Z,D13,66,X,White,Closed,Property,60608,Medium,FALSE
10184657,CPD317281,Assault,Retail Store,FALSE,Far South Side,W33,Austin,13B,2002,57,M,White,9999-12-31T00:00:00.000Z,200,9999-12-31T00:00:00.000Z,D15,44,X,Hispanic,Closed,Violent,0,Medium,FALSE
10184710,CPD398580,Assault,Street,TRUE,West Side,W1,Austin,13B,2001,51,M,White,9999-12-31T00:00:00.000Z,59,9999-12-31T00:00:00.000Z,D17,66,Unknown,White,Under Investigation,Violent,60601,Medium,TRUE
10184736,CPD345444,Battery,Park,FALSE,South Side,W29,Austin,13A,2003,29,Unknown,Black,9999-12-31T00:00:00.000Z,1942,9999-12-31T00:00:00.000Z,D17,30,Unknown,Black,Closed,Violent,60619,High,FALSE
10184779,CPD319911,Robbery,Parking Lot,FALSE,North Side,W40,Austin,120,2010,78,X,Hispanic,9999-12-31T00:00:00.000Z,114,9999-12-31T00:00:00.000Z,D14,59,X,White,Open,Violent,60615,High,FALSE
10185025,CPD478728,Battery,Park,FALSE,Downtown,W17,Lakeview,13A,2022,33,M,Hispanic,9999-12-31T00:00:00.000Z,626,9999-12-31T00:00:00.000Z,D13,-1,X,White,Open,Violent,60612,High,FALSE
10185043,CPD290761,Theft,Park,FALSE,West Side,W24,Lakeview,23H,2005,29,M,Black,9999-12-31T00:00:00.000Z,1536,9999-12-31T00:00:00.000Z,D22,69,M,White,Closed,Property,60637,Medium,FALSE
10185146,CPD855847,Auto Theft,Apartment,FALSE,West Side,W29,Austin,240,2010,40,F,Unknown,9999-12-31T00:00:00.000Z,504,9999-12-31T00:00:00.000Z,D25,-1,X,Black,Closed,Property,60637,Normal,FALSE
10185147,CPD643735,Theft,School,FALSE,South Side,W4,Englewood,23H,2006,53,M,Unknown,9999-12-31T00:00:00.000Z,1713,9999-12-31T00:00:00.000Z,D25,28,Unknown,White,Pending,Property,60649,Medium,TRUE
10185165,CPD029522,Burglary,Park,FALSE,Far South Side,Unknown,Humboldt Park,220,2008,71,X,Black,9999-12-31T00:00:00.000Z,714,9999-12-31T00:00:00.000Z,D20,73,F,Asian,Closed,Property,60612,Normal,FALSE
10185211,CPD441681,Trespassing,Apartment,FALSE,Downtown,W4,Loop,90J,2009,53,M,Asian,9999-12-31T00:00:00.000Z,713,9999-12-31T00:00:00.000Z,D06,33,X,White,Closed,Other,60629,Low,FALSE
10185215,CPD603107,Disorderly Conduct,Parking Lot,FALSE,North Side,W38,Austin,90C,2008,75,X,White,9999-12-31T00:00:00.000Z,1312,9999-12-31T00:00:00.000Z,D11,77,Unknown,White,Open,Other,60619,Low,TRUE
10185258,CPD507201,Theft,Park,FALSE,North Side,W20,Austin,23H,2020,70,F,White,9999-12-31T00:00:00.000Z,13,9999-12-31T00:00:00.000Z,D13,53,M,Unknown,Closed,Property,60619,Medium,FALSE
10185304,CPD427604,Robbery,Residence,TRUE,North Side,W9,Loop,120,2016,33,M,Black,9999-12-31T00:00:00.000Z,1254,9999-12-31T00:00:00.000Z,D12,79,X,Unknown,Under Investigation,Violent,60629,High,TRUE
